,user,location,text,time_creation,id
76,Aishwar00862417,,@narendramodi Sir please postpone #NEET AND #JEE how students are suffering from floods and covid .we are unable to… https://t.co/mdZHtiTTlY,2020-08-30 11:05:01,1300026734671138816
77,samata_gotarne,"Pune, India","@narendramodi Health will be taken care when there will be people alive, stop this nonsense by conducting exams.. T… https://t.co/apRtdPfIUF",2020-08-30 11:05:01,1300026733442338816
78,DivergentCIO,Kansas City,How COVID-19 has Changed Social Networks and Online Engagement - Coruzant https://t.co/ZDv0gaGJAD #Social… https://t.co/VY2YUYeX4i,2020-08-30 11:05:00,1300026729873002499
79,tmabucks,"Bucks County, PA",Don't forget that #teleworking has been mandated as part of a targeted mitigation order for COVID-19 in… https://t.co/Bjc9qnuH4U,2020-08-30 11:05:00,1300026729495277570
80,jaxdotcom,"Jacksonville, FL","Like his father before him, Francis Cashin can now call himself a pandemic survivor.

 https://t.co/kPJlcy6eVw",2020-08-30 11:05:00,1300026729331818496
81,PeteMoring,Berks. UK,"""The COVID-19 SCAM EXPOSED"" - #EthanLeeds and @SamuelLeeds should read 'The Universal Soldier - Of Commerce' (To th… https://t.co/MURtkp22PA",2020-08-30 11:05:00,1300026728493060096
82,slimmmaw,New Orleans to Newark ,I thought we knew this though. I thought we knew that underlying issues extremely heightened your chances of dying… https://t.co/bbTpiFyN4j,2020-08-30 11:04:59,1300026727306010625
83,ThunderPointLtd,Scotland & Llandeilo/Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿,"How the race for a Covid-19 vaccine is getting dirty

https://t.co/vsv6z7CC6r",2020-08-30 11:04:59,1300026727146586113
84,smh5919,,The Shield Online-South Korea: Plasma Donation by Shincheonji Church Facilitates Development of the Vaccine for COV… https://t.co/o6SapXSdVD,2020-08-30 11:04:59,1300026725351321601
85,GEEPENNIN,I shot the total eclipse photo in TN.,@TwitterSupport this account is spreading false information about CoVid 19. https://t.co/oFigxoRe0P,2020-08-30 11:04:58,1300026723564748801
86,tom1408,"""O"" South London, England","Apparently Covid is a hoax now. 🤣🤣🤣🤣🤣🤣
Nutters!",2020-08-30 11:04:58,1300026722784608258
87,DrGurdeepParhar,"British Columbia, Canada",Ontario's Stage 3 reopening brings no surge in COVID-19 cases after 4 weeks  https://t.co/6OzrmfgVjR,2020-08-30 11:04:58,1300026721777913859
88,MT4tk,Bath,@JamesMelville This is not entirely bcoz of the measures taken to avoid spreading CV-19. Folks going to hospitals w… https://t.co/2wLXlhvilk,2020-08-30 11:04:58,1300026721153015808
89,SDenegri,"Royal Tunbridge Wells, England",How the race for a Covid-19 vaccine is getting dirty - the perception that corners are being cut will only fuel vac… https://t.co/VIlxAie4bU,2020-08-30 11:04:57,1300026718699376647
90,INDIANSTUDENT78,,When the whole country is trying to win war against covid aur respected pm is talking about indian breeds of dogs.… https://t.co/GUBaZeq9rQ,2020-08-30 11:04:56,1300026714941206529
91,SirAvago,Taree,Top story: @MagdaSzubanski: 'Tweethearts! Thanks for all your support. Waaaaaaaaaaaaaaaaay more support than there… https://t.co/E1Ztba3Cgq,2020-08-30 11:04:56,1300026713469079558
92,Greatfull96,,@IngrahamAngle @LynnetteMclagan It means for some supporting the call for racial injustice is worth more than the… https://t.co/CVlWmJ3gMa,2020-08-30 11:04:55,1300026711334170624
93,gholoway88,,"@CarmineSabia @realDonaldTrump It is a shame that Trump places his politics above the safety of his citizens. 182,0… https://t.co/BPr5iXY1HY",2020-08-30 11:04:55,1300026709673086977
94,MarieFio,,"@EricTrump @realDonaldTrump @TrumpStudents Notice they are wearing masks outside. 182,000 dead from COVID 19 under… https://t.co/ni91A54tPu",2020-08-30 11:04:55,1300026708637216768
95,MangoBwoy,Bharat Mata,"#MyTakeOnShushant let him rest in peace and concentrate on people who are still alive and fighting with Covid, unem… https://t.co/eNBu510Nol",2020-08-30 11:04:54,1300026707273900033
96,wizradio,"London, UK","Are things moving too quickly? 🤔

@Matthew_Woolf wants your opinions on returning to school/work + he's joined by J… https://t.co/8c613Zku1F",2020-08-30 11:04:53,1300026701905362944
97,photoguymark,Houston,@SamAdamsLPL @littllemel @FatEmperor Yes but e.g.—my cousin.  She was 80 and had pneumonia FIRST. After she was sen… https://t.co/9Sa3050BTv,2020-08-30 11:04:53,1300026700445528066
98,gentlydoit_,,@realDonaldTrump LOL you guys really expect him to cure Covid 19 just because he’s the president? He is clearly doi… https://t.co/y4Xhv9Mqkt,2020-08-30 11:04:52,1300026697035575296
99,KBYzaNet,"Kimberley, South Africa",eThekwini mayor to crack whip on Covid expenditure https://t.co/lKxQ4Iql86,2020-08-30 11:04:51,1300026694603091968
100,_Chrysaetos_,,"@surreyhen @BJR3_Boston @BrandonStraka @realDonaldTrump Know what was a contagious disease? Measles, which did not… https://t.co/mCedVdQNPl",2020-08-30 11:04:51,1300026692522582016
101,RameshNagaral1,,@MikkoRoutala @MelissaBeen4 @JoeBiden this is only the time that we all have to unite and fought against China and COVID-19,2020-08-30 11:04:51,1300026690945519618
102,smh5919,,Glaring Star World-South Korea: Plasma Donation by Shincheonji Church Facilitates Development of the Vaccine for CO… https://t.co/ADLJgnKRc7,2020-08-30 11:04:50,1300026689007747072
103,fox6now,Milwaukee,One consistent finding across all three studies was that mostly young people believe in COVID-19 conspiracy theorie… https://t.co/5ucfKiUZyE,2020-08-30 11:04:50,1300026688395509760
104,nikh2205,Mumbai,"@AUThackeray @OfficeofUT @CMOMaharashtra Sir, opening private offices at this point would be a disaster. Please con… https://t.co/AUkdCpZSnY",2020-08-30 11:04:50,1300026687787167747
105,cuiloim,Dublin,@Jimcorrsays They're narrative is they are worried of covid.... My narrative is í worry about the kids having to we… https://t.co/7EMWJPd51C,2020-08-30 11:04:49,1300026683546914816
106,iRandom_Rant_ZA,,"@News24 @BISouthAfrica The kid got gatvol with this 2020 kak &amp; Covid-19 crap, guess her parents annoyed the living… https://t.co/DphgVs2XTp",2020-08-30 11:04:49,1300026682330566656
107,peterheubi,,"Is the UN Preparing for the “Second Covid Lockdown”? Oppressive Measures Worldwide, Obedience and Acceptance…… https://t.co/eZzQVn5FNz",2020-08-30 11:04:48,1300026679964962816
108,PhilippinesApps,,#Philippines: A country troubled by virus; 4284 new Covid-19 cases as total goes above 217000 https://t.co/XrnwPkPeFC,2020-08-30 11:04:48,1300026679398719488
109,oku_yungx,,@Yemihazan I just the news of messi testing for Covid and claiming he is no longer a barca player,2020-08-30 11:04:48,1300026679054790657
110,MarieHeleneTho2,#RejoinEU territory.🇪🇺,"@Rozkez67 The sad thing is those doctors,nurses,carers &amp; cleaning staff won't be able to refuse them treatment &amp; ca… https://t.co/V0xm7lD2Yn",2020-08-30 11:04:47,1300026676177522688
111,LambrosSyrmos,Geneva Switzerland ,"Hey guys what do you want to hear us talk about tonight? With the game this evening postponed, we are open to all t… https://t.co/TRDhC89BnR",2020-08-30 11:04:47,1300026675653115905
112,fab_dec,België,"@realDonaldTrump 9,000,000 jobs created; 30,000000 jobs LOST
185,236 covid 19 deaths
No more climate agreement for… https://t.co/MOUBmV9E3j",2020-08-30 11:04:47,1300026673728028674
113,Banesa_Creative,Cape Town/JHB,"🥳🥳 back starts work, we just needed some time to pivot our business, Covid_19 hits different for entrepreneurs and… https://t.co/Ttn81HVzk4",2020-08-30 11:04:46,1300026672973066240
114,Einigkeit5,,Mp3Banger-GLOBAL LEADERS URGE SOUTH KOREAN GOVERNMENT AND THE UN TO CORRECT RELIGIOUS OPPRESSION IN THE NAME OF COV… https://t.co/iiHIhbyuUt,2020-08-30 11:04:46,1300026670800236545
115,kelz_dc,,"@CarmineSabia @realDonaldTrump You mean like Trump did with COVID resulting in over 180,000 dead?",2020-08-30 11:04:46,1300026670347366401
116,HassardNigel,County Down Northern Ireland ,You have to remember that at the last count #novacyt #ncyt had penetrated 130 countries via its Global distribution… https://t.co/ARZqkX6ioQ,2020-08-30 11:04:45,1300026666073423873
117,ThatFabMakoti,"Johannesburg, South Africa",@TumeloMM @kgoatlapa @Zulzi_SA Yes they struggled to transition at the start of Covid and I was also impacted howev… https://t.co/WC2m1WqQlh,2020-08-30 11:04:44,1300026664316022785
118,SantasToolsNToy,"Easton, PA","UPDATE 2-UK’s Sunak considers sweeping tax hikes to plug COVID-19 hole, newspapers say https://t.co/nYSY0Wq8FJ",2020-08-30 11:04:44,1300026662474715136
119,PositivelyJoan,,Australian PM: COVID Vaccine Will Be ‘As Mandatory As You Can Possibly Make It’ https://t.co/OU1lGVP71x via @21WIRE,2020-08-30 11:04:44,1300026662071996416
120,StormchaserNYC,"New York, NY ",@LauraLynnTT Are you out of your damn mind. Covid killed those with underlying health conditions! They would be ali… https://t.co/trv6GDQItI,2020-08-30 11:04:43,1300026660234952704
121,MakhanChor11,,"@HemantSorenJMM 
sir please postpone jeemains
fear of covid",2020-08-30 11:04:43,1300026658653569024
122,bethanymariiie,,"@ndresists2020 @literally_dont @Jboy2120Jr @realDonaldTrump Nah, just eat CNN for breakfast, lunch &amp; dinner. Also,… https://t.co/c0Jq06DaRh",2020-08-30 11:04:42,1300026654958465024
123,erin_VMD,"Philadelphia, PA","“Inside the right-wing Facebook bubble, President Trump’s response to Covid-19 has been strong and effective, Joe B… https://t.co/C0gY28ywTh",2020-08-30 11:04:41,1300026651640823808
124,Varsha91194,,"@Iam_DRam @Che_Gav @narendramodi Lol..
Well.... N wd ur chaiwala. Coming
Now India. Has largest unemployed in. Last… https://t.co/NYYosxifje",2020-08-30 11:04:41,1300026649648349185
125,arvindraj4,Mars,And they're not provided with proper protection equipments sometime. Atleast they could give them the rise and that… https://t.co/U4kEAp0INS,2020-08-30 11:04:41,1300026649153474561
126,PatriciaVPorter,UK,"Revealed: How, on every measure, Britain's response to the Covid pandemic has been woeful
 https://t.co/wpXiwIplyr",2020-08-30 11:04:40,1300026648465727488
127,AyushAg52092954,,@MamataOfficial mam please do something for the people who are losing thier job due to covid-19 pandemic.... Alread… https://t.co/GWzvzCENU7,2020-08-30 11:04:40,1300026647882510337
128,Ag_chg,"Campo Grande, Brasil",@thaisferreira6_ covid,2020-08-30 11:04:40,1300026647593316353
129,Dwinterbottom2,,Treasury officials push for bombshell tax hikes to pay for virus https://t.co/HQlaDTwWza .. Covid is a con with few… https://t.co/G17FEnt6OS,2020-08-30 11:04:40,1300026647157116929
130,zz7141,,The Shield Online-South Korea: Plasma Donation by Shincheonji Church Facilitates Development of the Vaccine for COV… https://t.co/3QviObImCL,2020-08-30 11:04:40,1300026647094018048
131,arvindraj4,Mars,"But think of all health care workers who handle they food, cleaning and all chores around the #COVID facilities and… https://t.co/sl8ngIqsIk",2020-08-30 11:04:40,1300026646833946624
132,DowTA,"Melbourne, Victoria",@afecay @profesterman And it so is inconvenient that we still have COVID-19 in the community. Doesn’t it know that… https://t.co/DN1Jr79IFX,2020-08-30 11:04:39,1300026642228674560
133,DBen31389275,,@InezFeltscher @LisaMarieBoothe Agreed. Covid is 100 % political.Child sex trafficking is the hill I've decided to… https://t.co/L06kKNSLje,2020-08-30 11:04:39,1300026642023161856
134,ITK_PL_,,"When’s the parade for the community shield? Is the council allowing a parade due to covid?

#arsenal #CommunityShield #parade",2020-08-30 11:04:39,1300026641016643586
135,authormeg,"West Yarmouth, MA","@EricTrump @realDonaldTrump @TrumpStudents Now I know why your aunt called you a moron.  Next week, take a count of… https://t.co/6pYfDP5O9d",2020-08-30 11:04:39,1300026640198766600
136,smh5919,,"Globe FM-South Korea: Plasma Donation by Shincheonji Church Facilitates Development of the Vaccine for COVID-19.
https://t.co/JU2rB2UAf6",2020-08-30 11:04:38,1300026640160813057
137,arvindraj4,Mars,"My Mom goes for #COVID shift 1 week in a month and given a 1 week off and two weeks of normal patients visit.

I ge… https://t.co/JJOExCIaIP",2020-08-30 11:04:38,1300026639053545473
138,BotharaRitik,,"Many students are covid+ like him, what if they don't test -ve before exam &amp; this is there last attempt… https://t.co/9zrLHjw3oR",2020-08-30 11:04:38,1300026638944542722
139,tom_mcmurray,"Denton, Texas office",The MLB is showing us that you can play during Covid.  Keep playing. https://t.co/DgphxzPwI3,2020-08-30 11:04:38,1300026638902726656
140,fabio_buccia,Italia,"My latest for @nytimes with @Gaia_pianigiani @EmmaBubola 

Right-wing politicians say migrants threaten Italy by br… https://t.co/WRuDopeGNL",2020-08-30 11:04:38,1300026637958905858
141,ImMissBehaving,Here and There😉,@DGilesPhd @elizabethprata I’m so angry at the irresponsibility of the CDC even posting that &amp; on top of this refus… https://t.co/DtR7j30FOS,2020-08-30 11:04:38,1300026637925445632
142,arvindraj4,Mars,I was talking to my Mom who is working as Government doctor in my native regarding how they're working for #COVID a… https://t.co/nqIebppIgf,2020-08-30 11:04:37,1300026635844898816
143,ImKarinNotKaren,,Can someone please explain why people are intentionally misleading others regarding the CDC stats that show 94% of… https://t.co/AyelOQY6MX,2020-08-30 11:04:37,1300026632078491653
144,last1_k,Nowhere,"@LozzaFox 1: I’m a grandmother 
2:use public transport daily #nomask 
3:work in the community every day #nomask
4:h… https://t.co/NGxPxsqQkB",2020-08-30 11:04:37,1300026632070144000
145,PavaniReddyV1,,@narendramodi Sir YOU ARE ONLY HOPE TO MiLLIONS OF STUDENTS PLS ONCE THINK ABOUT..PLS POSTPONE NEET_JEE DURING COVI… https://t.co/Ad2xLWYMzU,2020-08-30 11:04:36,1300026629037539330
146,fixyourheartsor,just going to the store,"Are motherfuckers really showing up to covid truthers now being like ""you're right but it's a good thing actually""",2020-08-30 11:04:36,1300026628030914560
147,later_native,,I'm Optimistic We Will Have a COVID-19 Vaccine Soon - The Atlantic https://t.co/wNMNceJyrE,2020-08-30 11:04:35,1300026627578122242
148,finding___memo_,,All I wanted to do on my birthday today was go watch Dodgers whoop the padres ass and drink an overpriced modelo. Fucking hate you COVID,2020-08-30 11:04:35,1300026625828872192
149,billg18211,"Naples, FL","@FURiousDEFENDER Indicted, he can get COVID in prison.",2020-08-30 11:04:35,1300026624793079808
0,prostalkr,Singapore,having hypochondria during a time of pandemic truly makes u think every small ailment is linked to covid,2020-08-30 11:04:34,1300026621810733056
1,manutd24,,Just had a covid test and the only thing I can say is that footballers don’t get paid enough having to do them every few days,2020-08-30 11:04:34,1300026621475332099
2,helterskelter49,Somewhere,@DPJHodges The sound of a man stuck in the past railing against natural progression. Climate change was always goin… https://t.co/91OSrtkhjr,2020-08-30 11:04:34,1300026620917448704
3,PMcmany,,@realDonaldTrump You have produced a lot of tweets today....guess you have a lot of spare time now that the Covid t… https://t.co/HIM1HhzUQ4,2020-08-30 11:04:34,1300026620284084225
4,1n0culat3d,NY,@LionelMedia Good to see more people realizing Covid wasn’t the real reason for the global shutdown...,2020-08-30 11:04:34,1300026620099649536
5,Drayjames,"London, England","“For covid-19, at least 40% of the world’s 7.6bn people will probably become infected, with millions of deaths.”

R… https://t.co/YbuYXaElde",2020-08-30 11:04:33,1300026618539323393
6,sandradze,Harare ,@BTonhodzayi @tarichiks @tershma @tendaimanzvanz2 @Yvonne_Maphosa @lietta_jay02 @MoeChanda @KaviyaGertrude… https://t.co/JfG3ArbjIc,2020-08-30 11:04:32,1300026612352782340
7,jia246813,,Busy Updates-Global Leaders Urge South Korean Government and the UN to Correct Religious Oppression in the Name of… https://t.co/GhZ5aOb7x0,2020-08-30 11:04:32,1300026611069149185
8,_anthonynash,New York,@mabuild78 @jack_hallen @Suzanne19507776 @Gregguar1 @littllemel The Spanish flu literally mutated to a worse strain… https://t.co/2JSk7Ko7OU,2020-08-30 11:04:31,1300026607894175745
